"subject_id" "activity" "variable"                         "mean"
"1730" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-X" -0.955258881333333
"1731" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-Y" -0.932066041111111
"1732" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAcc-std-Z" -0.937753794444444
"1733" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-X" 0.0971862748866667
"1734" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Y" 0.00563780215111111
"1735" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-mean-Z" -0.00729137766444444
"1736" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-X" -0.145759708684667
"1737" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-Y" -0.146242294857778
"1738" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerk-std-Z" -0.626646986888889
"1739" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-X" -0.102838822533333
"1740" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-Y" -0.0704025952333333
"1741" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-mean-Z" 0.05926394948
"1742" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-X" -0.370244695288889
"1743" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-Y" -0.699453537111111
"1744" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyro-std-Z" -0.498480800444444
"1745" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0921282734666667
"1746" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0348434913444444
"1747" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0492836435688889
"1748" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-X" -0.395995494444444
"1749" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Y" -0.816858240222222
"1750" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerk-std-Z" -0.325780073711111
"1751" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccMag-mean" -0.0491616726733333
"1752" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccMag-std" -0.0819559041111111
"1753" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAccMag-mean" -0.0491616726733333
"1754" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of GravityAccMag-std" -0.0819559041111111
"1755" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerkMag-mean" -0.228851413747333
"1756" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyAccJerkMag-std" -0.216858921977778
"1757" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroMag-mean" -0.3466062928
"1758" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroMag-std" -0.3805726254
"1759" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerkMag-mean" -0.592843014888889
"1760" 4 "WALKING_DOWNSTAIRS" "Time Domain Signal of BodyGyroJerkMag-std" -0.637079543555556
"1761" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-X" -0.0722392276888889
"1762" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-Y" -0.129606639466667
"1763" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-mean-Z" -0.494683451555556
"1764" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-X" 0.0390098262533333
"1765" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-Y" -0.32253131772
"1766" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-std-Z" -0.512694303111111
"1767" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.342285696395556
"1768" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.213581745013333
"1769" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.0478375669635111
"1770" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-X" -0.16163290774
"1771" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.172941628735556
"1772" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.583917371333333
"1773" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-std-X" -0.208250062317778
"1774" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-std-Y" -0.177202094317778
"1775" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-std-Z" -0.668867334444444
"1776" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-X" -0.179115175957778
"1777" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.181293185048889
"1778" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" -0.169702261222222
"1779" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-mean-X" -0.240298893435556
"1780" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-mean-Y" -0.717545840444444
"1781" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-mean-Z" -0.318306481022222
"1782" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-std-X" -0.414919000955556
"1783" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-std-Y" -0.691518367333333
"1784" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-std-Z" -0.621658471333333
"1785" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.127145376957778
"1786" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.185485631124444
"1787" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.3770740968
"1788" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccMag-mean" -0.01907433524
"1789" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccMag-std" -0.263644030288889
"1790" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyAccMag-meanFreq" 0.101078170917778
"1791" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.175295286557778
"1792" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.280426776955556
"1793" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.0926236938266667
"1794" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.429213369555556
"1795" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-std" -0.457674088
"1796" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" 0.0600292045888889
"1797" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.621752455777778
"1798" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.685470931777778
"1799" 4 "WALKING_DOWNSTAIRS" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.144436925733333
"1800" 4 "WALKING_DOWNSTAIRS" "Angle of tBodyAccMean,gravity" 0.000633759377777773
"1801" 4 "WALKING_DOWNSTAIRS" "Angle of tBodyAccJerkMean,gravityMean" -0.0525297218666667
"1802" 4 "WALKING_DOWNSTAIRS" "Angle of tBodyGyroMean,gravityMean" 0.353626044222222
"1803" 4 "WALKING_DOWNSTAIRS" "Angle of tBodyGyroJerkMean,gravityMean" -0.0625619543688889
"1804" 4 "WALKING_DOWNSTAIRS" "Angle of X,gravityMean" -0.852409054444444
"1805" 4 "WALKING_DOWNSTAIRS" "Angle of Y,gravityMean" 0.1265381706
"1806" 4 "WALKING_DOWNSTAIRS" "Angle of Z,gravityMean" -0.0832015467555555
"1807" 4 "SITTING" "Time Domain Signal of BodyAcc-mean-X" 0.27153827992
"1808" 4 "SITTING" "Time Domain Signal of BodyAcc-mean-Y" -0.007163065158
"1809" 4 "SITTING" "Time Domain Signal of BodyAcc-mean-Z" -0.10587459588
"1810" 4 "SITTING" "Time Domain Signal of BodyAcc-std-X" -0.980309931
"1811" 4 "SITTING" "Time Domain Signal of BodyAcc-std-Y" -0.89022398108
"1812" 4 "SITTING" "Time Domain Signal of BodyAcc-std-Z" -0.9322030066
"1813" 4 "SITTING" "Time Domain Signal of GravityAcc-mean-X" 0.8693030064
"1814" 4 "SITTING" "Time Domain Signal of GravityAcc-mean-Y" 0.211622539936894
"1815" 4 "SITTING" "Time Domain Signal of GravityAcc-mean-Z" 0.11012048108
"1816" 4 "SITTING" "Time Domain Signal of GravityAcc-std-X" -0.9814052948
"1817" 4 "SITTING" "Time Domain Signal of GravityAcc-std-Y" -0.93272710386
"1818" 4 "SITTING" "Time Domain Signal of GravityAcc-std-Z" -0.9509492546
"1819" 4 "SITTING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0784500239
"1820" 4 "SITTING" "Time Domain Signal of BodyAccJerk-mean-Y" -0.0108582171094
"1821" 4 "SITTING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.0121499951596
"1822" 4 "SITTING" "Time Domain Signal of BodyAccJerk-std-X" -0.9767421962
"1823" 4 "SITTING" "Time Domain Signal of BodyAccJerk-std-Y" -0.9445961056
"1824" 4 "SITTING" "Time Domain Signal of BodyAccJerk-std-Z" -0.9790387658
"1825" 4 "SITTING" "Time Domain Signal of BodyGyro-mean-X" -0.04944351156
"1826" 4 "SITTING" "Time Domain Signal of BodyGyro-mean-Y" -0.08943006108
"1827" 4 "SITTING" "Time Domain Signal of BodyGyro-mean-Z" 0.10115033478
"1828" 4 "SITTING" "Time Domain Signal of BodyGyro-std-X" -0.9701317904
"1829" 4 "SITTING" "Time Domain Signal of BodyGyro-std-Y" -0.9584681204
"1830" 4 "SITTING" "Time Domain Signal of BodyGyro-std-Z" -0.9279722294
"1831" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.09694948424
"1832" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.041848389996
"1833" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0489964351672
"1834" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-std-X" -0.9698997312
"1835" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.984441358
"1836" 4 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.9688048316
"1837" 4 "SITTING" "Time Domain Signal of BodyAccMag-mean" -0.93569482
"1838" 4 "SITTING" "Time Domain Signal of BodyAccMag-std" -0.9144078448
"1839" 4 "SITTING" "Time Domain Signal of GravityAccMag-mean" -0.93569482
"1840" 4 "SITTING" "Time Domain Signal of GravityAccMag-std" -0.9144078448
"1841" 4 "SITTING" "Time Domain Signal of BodyAccJerkMag-mean" -0.9701322836
"1842" 4 "SITTING" "Time Domain Signal of BodyAccJerkMag-std" -0.9625491104
"1843" 4 "SITTING" "Time Domain Signal of BodyGyroMag-mean" -0.9260633138
"1844" 4 "SITTING" "Time Domain Signal of BodyGyroMag-std" -0.928898293
"1845" 4 "SITTING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.9804904618
"1846" 4 "SITTING" "Time Domain Signal of BodyGyroJerkMag-std" -0.9758066902
"1847" 4 "SITTING" "Fast Fourier Transform BodyAcc-mean-X" -0.9774624984
"1848" 4 "SITTING" "Fast Fourier Transform BodyAcc-mean-Y" -0.9057829318
"1849" 4 "SITTING" "Fast Fourier Transform BodyAcc-mean-Z" -0.9517837432
"1850" 4 "SITTING" "Fast Fourier Transform BodyAcc-std-X" -0.9819081892
"1851" 4 "SITTING" "Fast Fourier Transform BodyAcc-std-Y" -0.8894673494
"1852" 4 "SITTING" "Fast Fourier Transform BodyAcc-std-Z" -0.9269993168
"1853" 4 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-X" 0.037381761194
"1854" 4 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.07878600934
"1855" 4 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.01209426602
"1856" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.9768457126
"1857" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.9442983908
"1858" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.9751549056
"1859" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-std-X" -0.9787769122
"1860" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.949293158
"1861" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.9816994482
"1862" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.2130199199042
"1863" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.075289966262
"1864" 4 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.012245576986
"1865" 4 "SITTING" "Fast Fourier Transform BodyGyro-mean-X" -0.9605896358
"1866" 4 "SITTING" "Fast Fourier Transform BodyGyro-mean-Y" -0.9675836478
"1867" 4 "SITTING" "Fast Fourier Transform BodyGyro-mean-Z" -0.9337768922
"1868" 4 "SITTING" "Fast Fourier Transform BodyGyro-std-X" -0.973333107
"1869" 4 "SITTING" "Fast Fourier Transform BodyGyro-std-Y" -0.954120419
"1870" 4 "SITTING" "Fast Fourier Transform BodyGyro-std-Z" -0.9328683544
"1871" 4 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-X" 0.1090926580982
"1872" 4 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.394745539548
"1873" 4 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.1457260342
"1874" 4 "SITTING" "Fast Fourier Transform BodyAccMag-mean" -0.929002095
"1875" 4 "SITTING" "Fast Fourier Transform BodyAccMag-std" -0.9198157096
"1876" 4 "SITTING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.028092110644
"1877" 4 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.9625007338
"1878" 4 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.9615845194
"1879" 4 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.22719801466
"1880" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.9487697524
"1881" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.9288505544
"1882" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.20008475764
"1883" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.9765477634
"1884" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.9762617538
"1885" 4 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.08593420296
"1886" 4 "SITTING" "Angle of tBodyAccMean,gravity" -0.010753474716
"1887" 4 "SITTING" "Angle of tBodyAccJerkMean,gravityMean" -0.0075990574098
"1888" 4 "SITTING" "Angle of tBodyGyroMean,gravityMean" -0.032687279624
"1889" 4 "SITTING" "Angle of tBodyGyroJerkMean,gravityMean" -0.0595747229
"1890" 4 "SITTING" "Angle of X,gravityMean" -0.7102762428
"1891" 4 "SITTING" "Angle of Y,gravityMean" -0.07099878796
"1892" 4 "SITTING" "Angle of Z,gravityMean" -0.0563298907436
"1893" 4 "STANDING" "Time Domain Signal of BodyAcc-mean-X" 0.280499745892857
"1894" 4 "STANDING" "Time Domain Signal of BodyAcc-mean-Y" -0.00948911098553571
"1895" 4 "STANDING" "Time Domain Signal of BodyAcc-mean-Z" -0.0961574905535714
"1896" 4 "STANDING" "Time Domain Signal of BodyAcc-std-X" -0.97692058
"1897" 4 "STANDING" "Time Domain Signal of BodyAcc-std-Y" -0.86159737875
"1898" 4 "STANDING" "Time Domain Signal of BodyAcc-std-Z" -0.896880538392857
"1899" 4 "STANDING" "Time Domain Signal of GravityAcc-mean-X" 0.95619779125
"1900" 4 "STANDING" "Time Domain Signal of GravityAcc-mean-Y" -0.0759009061071429
"1901" 4 "STANDING" "Time Domain Signal of GravityAcc-mean-Z" 0.166893825946429
"1902" 4 "STANDING" "Time Domain Signal of GravityAcc-std-X" -0.972908355892857
"1903" 4 "STANDING" "Time Domain Signal of GravityAcc-std-Y" -0.917613464821429
"1904" 4 "STANDING" "Time Domain Signal of GravityAcc-std-Z" -0.899404775267857
"1905" 4 "STANDING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0721328379857143
"1906" 4 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Y" -0.00653015693773214
"1907" 4 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.0211889890567857
"1908" 4 "STANDING" "Time Domain Signal of BodyAccJerk-std-X" -0.972586541964286
"1909" 4 "STANDING" "Time Domain Signal of BodyAccJerk-std-Y" -0.938354677857143
"1910" 4 "STANDING" "Time Domain Signal of BodyAccJerk-std-Z" -0.973054201071429
"1911" 4 "STANDING" "Time Domain Signal of BodyGyro-mean-X" -0.0306449342357143
"1912" 4 "STANDING" "Time Domain Signal of BodyGyro-mean-Y" -0.061824850625
"1913" 4 "STANDING" "Time Domain Signal of BodyGyro-mean-Z" 0.0755636430892857
"1914" 4 "STANDING" "Time Domain Signal of BodyGyro-std-X" -0.909687974464286
"1915" 4 "STANDING" "Time Domain Signal of BodyGyro-std-Y" -0.949227146964286
"1916" 4 "STANDING" "Time Domain Signal of BodyGyro-std-Z" -0.909995038571429
"1917" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.103057894142857
"1918" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0461257201357143
"1919" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0490753497867857
"1920" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-std-X" -0.949633878571429
"1921" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.976065174642857
"1922" 4 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.957982019464286
"1923" 4 "STANDING" "Time Domain Signal of BodyAccMag-mean" -0.906478051785714
"1924" 4 "STANDING" "Time Domain Signal of BodyAccMag-std" -0.890976683392857
"1925" 4 "STANDING" "Time Domain Signal of GravityAccMag-mean" -0.906478051785714
"1926" 4 "STANDING" "Time Domain Signal of GravityAccMag-std" -0.890976683392857
"1927" 4 "STANDING" "Time Domain Signal of BodyAccJerkMag-mean" -0.963370738392857
"1928" 4 "STANDING" "Time Domain Signal of BodyAccJerkMag-std" -0.958159482142857
"1929" 4 "STANDING" "Time Domain Signal of BodyGyroMag-mean" -0.900982100535714
"1930" 4 "STANDING" "Time Domain Signal of BodyGyroMag-std" -0.885144317678571
"1931" 4 "STANDING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.967614073928571
"1932" 4 "STANDING" "Time Domain Signal of BodyGyroJerkMag-std" -0.964282784285714
"1933" 4 "STANDING" "Fast Fourier Transform BodyAcc-mean-X" -0.973497549642857
"1934" 4 "STANDING" "Fast Fourier Transform BodyAcc-mean-Y" -0.889549205
"1935" 4 "STANDING" "Fast Fourier Transform BodyAcc-mean-Z" -0.93164342125
"1936" 4 "STANDING" "Fast Fourier Transform BodyAcc-std-X" -0.978737637678571
"1937" 4 "STANDING" "Fast Fourier Transform BodyAcc-std-Y" -0.857380281803571
"1938" 4 "STANDING" "Fast Fourier Transform BodyAcc-std-Z" -0.887554317678571
"1939" 4 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-X" 0.0620999958378571
"1940" 4 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Y" -0.0669875048642857
"1941" 4 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Z" -0.0377822772491071
"1942" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.972310894285714
"1943" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.937624242142857
"1944" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.968648411607143
"1945" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-std-X" -0.975706723571429
"1946" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.944075308928571
"1947" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.976229505535714
"1948" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.2722139805
"1949" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.126450632983929
"1950" 4 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.0711056632839286
"1951" 4 "STANDING" "Fast Fourier Transform BodyGyro-mean-X" -0.905464161964286
"1952" 4 "STANDING" "Fast Fourier Transform BodyGyro-mean-Y" -0.955992945178571
"1953" 4 "STANDING" "Fast Fourier Transform BodyGyro-mean-Z" -0.915280955357143
"1954" 4 "STANDING" "Fast Fourier Transform BodyGyro-std-X" -0.912464793928571
"1955" 4 "STANDING" "Fast Fourier Transform BodyGyro-std-Y" -0.945825840178571
"1956" 4 "STANDING" "Fast Fourier Transform BodyGyro-std-Z" -0.91665163125
"1957" 4 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.2748096406875
"1958" 4 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.364372374642857
"1959" 4 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.223109154546429
"1960" 4 "STANDING" "Fast Fourier Transform BodyAccMag-mean" -0.917614014821429
"1961" 4 "STANDING" "Fast Fourier Transform BodyAccMag-std" -0.895340042142857
"1962" 4 "STANDING" "Fast Fourier Transform BodyAccMag-meanFreq" -0.102971757742857
"1963" 4 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.956139283571429
"1964" 4 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.96003249875
"1965" 4 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.201262207319643
"1966" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.914209165714286
"1967" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.887194404285714
"1968" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.286128312085714
"1969" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.964471139464286
"1970" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.9664302175
"1971" 4 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.0609850024464286
"1972" 4 "STANDING" "Angle of tBodyAccMean,gravity" 0.0147312363133929
"1973" 4 "STANDING" "Angle of tBodyAccJerkMean,gravityMean" 0.0045729088625
"1974" 4 "STANDING" "Angle of tBodyGyroMean,gravityMean" 0.101339340914286
"1975" 4 "STANDING" "Angle of tBodyGyroJerkMean,gravityMean" 0.0257192449821429
"1976" 4 "STANDING" "Angle of X,gravityMean" -0.831044401607143
"1977" 4 "STANDING" "Angle of Y,gravityMean" 0.135778706071429
"1978" 4 "STANDING" "Angle of Z,gravityMean" -0.0951347515892857
"1979" 4 "LAYING" "Time Domain Signal of BodyAcc-mean-X" 0.263559214981481
"1980" 4 "LAYING" "Time Domain Signal of BodyAcc-mean-Y" -0.0150031841055556
"1981" 4 "LAYING" "Time Domain Signal of BodyAcc-mean-Z" -0.110688150314815
"1982" 4 "LAYING" "Time Domain Signal of BodyAcc-std-X" -0.954193738888889
"1983" 4 "LAYING" "Time Domain Signal of BodyAcc-std-Y" -0.941714042407407
"1984" 4 "LAYING" "Time Domain Signal of BodyAcc-std-Z" -0.962667314814815
"1985" 4 "LAYING" "Time Domain Signal of GravityAcc-mean-X" -0.420664662222222
"1986" 4 "LAYING" "Time Domain Signal of GravityAcc-mean-Y" 0.915165104259259
"1987" 4 "LAYING" "Time Domain Signal of GravityAcc-mean-Z" 0.341531310555556
"1988" 4 "LAYING" "Time Domain Signal of GravityAcc-std-X" -0.921199965925926
"1989" 4 "LAYING" "Time Domain Signal of GravityAcc-std-Y" -0.969816635740741
"1990" 4 "LAYING" "Time Domain Signal of GravityAcc-std-Z" -0.976176608888889
"1991" 4 "LAYING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0934494217777778
"1992" 4 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.00693313213968519
"1993" 4 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.00641054328740741
"1994" 4 "LAYING" "Time Domain Signal of BodyAccJerk-std-X" -0.978302781111111
